pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,usage_information,classify,price
Dell,Dòng Khác,Mới,Còn bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,Khác,1 TB,Mỹ,In trên bao bì,laptop,25.000.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,17.000.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,Onboard,1 TB,Mỹ,In trên bao bì,laptop,10.000.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i7,32 GB,NVIDIA,1 TB,Mỹ,In trên bao bì,laptop,24.500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,3.800.000 đ
Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,1.900.000 đ
Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,,16 GB,,1 TB,Đang cập nhật,In trên bao bì,laptop,24.000.000 đ
HP,Victus,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,15.990.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),7-12 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,In trên bao bì,laptop,10.500.000 đ
Panasonic,CF,Đã sử dụng (chưa sửa chữa),3 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,3.700.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,laptop,1.850.000 đ
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,13.999.000 đ
Microsoft,Surface,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,7.500.000 đ
Dell,Precision Mobile Workstations,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,480 GB,Mỹ,In trên bao bì,laptop,2.800.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,3.000.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,250 GB,Mỹ,In trên bao bì,laptop,10.500.000 đ
Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Ryzen 5,8 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,8.300.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,1 TB,Đang cập nhật,In trên bao bì,laptop,8.900.000 đ
HP,Pavilion,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,In trên bao bì,laptop,5.000.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,7.500.000 đ
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,,512 GB,Nhật Bản,In trên bao bì,laptop,10.500.000 đ
Dell,G Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,14.200.000 đ
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,16.500.000 đ
Asus,Dòng Khác,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,laptop,2.800.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,6.700.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,2.900.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,2.900.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i3,6 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,laptop,1.100.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Trung Quốc,In trên bao bì,laptop,5.900.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,3.600.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,laptop,3.800.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Còn bảo hành,17 - 18.9 inch,Intel Core i7,32 GB,NVIDIA,1 TB,Mỹ,In trên bao bì,laptop,22.000.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,laptop,2.600.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,laptop,3.499.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,3.199.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,8.200.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.900.000 đ
Microsoft,Surface,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,AMD,256 GB,Việt Nam,In trên bao bì,laptop,20.900.000 đ
Dell,Vostro,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i5,8 GB,,500 GB,Đang cập nhật,In trên bao bì,laptop,8.000.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,6.500.000 đ
Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,AMD,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,22.000.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,2.700.000 đ
Asus,A series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,4.000.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,250 GB,Việt Nam,In trên bao bì,laptop,1.700.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,3.300.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,5.000.000 đ
Apple,Dòng Khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,Onboard,500 GB,Nhật Bản,In trên bao bì,laptop,3.500.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,4 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,6.800.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,In trên bao bì,laptop,9.200.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,4.500.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,512 GB,Việt Nam,In trên bao bì,laptop,6.200.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,laptop,4.200.000 đ
Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,15.490.000 đ
Dell,Vostro,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,4 GB,,250 GB,Đang cập nhật,In trên bao bì,laptop,5.790.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i9,16 GB,AMD,512 GB,Mỹ,In trên bao bì,laptop,19.500.000 đ
MSI,Bravo Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Ryzen 7,8 GB,AMD,512 GB,Việt Nam,In trên bao bì,laptop,12.200.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,4.800.000 đ
Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),7-12 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,15.000.000 đ
MSI,GF Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,13.900.000 đ
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,7.700.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,5.400.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.200.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,32 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,32.900.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,In trên bao bì,laptop,2.550.000 đ
Apple,MacBook,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,1.000.000 đ
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i5,4 GB,AMD,512 GB,Việt Nam,In trên bao bì,laptop,5.500.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,6.500.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,In trên bao bì,laptop,16.800.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,13.990.000 đ
Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,2.300.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,In trên bao bì,laptop,10.500.000 đ
Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Ryzen 5,16 GB,AMD,512 GB,Đang cập nhật,In trên bao bì,laptop,9.900.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,4.600.000 đ
HP,Notebook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Nước khác,In trên bao bì,laptop,2.500.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,11 - 12.9 inch,Intel Core i5,8 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,5.900.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,Khác,500 GB,Đang cập nhật,In trên bao bì,laptop,2.500.000 đ
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Việt Nam,In trên bao bì,laptop,12.000.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,1.600.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,In trên bao bì,laptop,2.650.000 đ
Microsoft,Surface Pro 5,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Khác,4 GB,,128 GB,Nhật Bản,In trên bao bì,laptop,4.700.000 đ
HP,Notebook,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,3.200.000 đ
Dell,Precision,Mới,7-12 tháng,15 - 16.9 inch,Intel Core i9,32 GB,NVIDIA,1 TB,Đang cập nhật,In trên bao bì,laptop,81.990.000 đ
Microsoft,Surface Pro 6,Đã sử dụng (chưa sửa chữa),3 tháng,11 - 12.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,7.999.999 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,9.300.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,16 GB,,512 GB,Nhật Bản,In trên bao bì,laptop,5.300.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),7-12 tháng,11 - 12.9 inch,Intel Pentium,4 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,3.500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,5.900.000 đ
Apple,MacBook Pro M2 Touch Bar,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Khác,8 GB,,512 GB,Đang cập nhật,In trên bao bì,laptop,26.500.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,11 - 12.9 inch,Intel Core i5,4 GB,,256 GB,Đang cập nhật,In trên bao bì,laptop,2.900.000 đ
Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,5.800.000 đ
HP,Compaq,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core 2 Duo,4 GB,Onboard,250 GB,Mỹ,In trên bao bì,laptop,1.200.000 đ
HP,Notebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,laptop,9.900.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,16.500.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,14.000.000 đ
Toshiba,Dòng Khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nhật Bản,In trên bao bì,laptop,900.000 đ
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,512 GB,Mỹ,In trên bao bì,laptop,10.500.000 đ
HP,Pavilion,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.500.000 đ
Dell,G Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,13.500.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Đang cập nhật,In trên bao bì,laptop,8.500.000 đ
Samsung,Galaxyboook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Đang cập nhật,In trên bao bì,laptop,17.500.000 đ
HP,Notebook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,AMD,4 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,1.250.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,12.500.000 đ
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,512 GB,Việt Nam,In trên bao bì,laptop,13.990.000 đ
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i3,4 GB,,500 GB,Đang cập nhật,In trên bao bì,laptop,3.300.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,15.000.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,15.000.000 đ
Asus,ExpertBook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i5,6 GB,NVIDIA,128 GB,Đài Loan,In trên bao bì,laptop,1.650.000 đ
Dell,XPS,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,laptop,10.990.000 đ
HP,Pavilion,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,5.000.000 đ
Asus,K Series,Đã sử dụng (qua sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,laptop,3.500.000 đ
Acer,Aspire,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,11.490.000 đ
HP,Pavilion,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,laptop,7.900.000 đ
Sony,E Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,laptop,800.000 đ
Microsoft,Dòng khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,11 - 12.9 inch,Intel Core i5,8 GB,,,Đang cập nhật,In trên bao bì,laptop,9.500.000 đ
Samsung,R-Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i3,2 GB,Onboard,512 GB,Hàn Quốc,In trên bao bì,laptop,700.000 đ
HP,Compaq,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core 2 Duo,,,,Đang cập nhật,In trên bao bì,laptop,1.000.000 đ
Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i3,4 GB,NVIDIA,,Đang cập nhật,In trên bao bì,laptop,400.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Mỹ,In trên bao bì,laptop,7.500.000 đ
Asus,X Series,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,laptop,6.000.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,7.900.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,12.500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,3.000.000 đ
HP,Elitebook,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,laptop,14.500.000 đ
Microsoft,Surface Laptop Studio,Mới,Bảo hành hãng,15 - 16.9 inch,,16 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,29.900.000 đ
HP,ProBook,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,In trên bao bì,laptop,7.900.000 đ
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nhật Bản,In trên bao bì,laptop,5.700.000 đ
HP,Pavilion,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.200.000 đ
HP,Dòng Khác,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,3.500.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Khác,512 GB,Đang cập nhật,In trên bao bì,laptop,6.000.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i9,16 GB,NVIDIA,512 GB,Mỹ,In trên bao bì,laptop,16.500.000 đ
Dell,Precision,Đã sử dụng (chưa sửa chữa),Còn bảo hành,17 - 18.9 inch,Intel Core i7,32 GB,NVIDIA,1 TB,Mỹ,In trên bao bì,laptop,13.000.000 đ
HP,Elitebook,Mới,3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,6.800.000 đ
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,500.000 đ
Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Mỹ,In trên bao bì,laptop,9.200.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,In trên bao bì,laptop,2.400.000 đ
Apple,MacBook Air,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,Intel Core i7,8 GB,,128 GB,Đang cập nhật,In trên bao bì,laptop,4.000.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,4.990.000 đ
Dell,Latitude,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,laptop,2.000.000 đ
