,pc_brand,pc_model,elt_condition,elt_warranty (tháng),desktop_screen_size (inch),pc_cpu,pc_ram (GB),pc_vga,pc_drive_capacity (GB),elt_origin,classify,price (VND),pc_cpu_label
1645,15,101,1,3,21,8,8.0,2,128,3,0,3700000.0,2
1646,15,101,0,3,0,14,32.0,2,250,5,0,4500000.0,2
1647,15,101,0,1,21,9,8.0,1,256,3,0,10400000.0,2
1648,15,101,1,5,0,9,4.0,2,250,3,0,700000.0,2
1649,15,101,1,1,16,6,4.0,2,256,2,0,1200000.0,2
1650,15,101,2,0,21,14,16.0,0,120,6,0,5000000.0,2
1651,15,101,1,1,21,8,8.0,2,256,6,0,2500000.0,2
1652,15,101,1,1,21,9,8.0,2,256,6,0,5999999.0,2
1653,15,101,1,0,0,9,8.0,2,128,3,0,600000.0,2
1654,15,101,0,1,0,9,8.0,2,256,1,0,11500000.0,2
1655,15,101,1,1,21,14,32.0,1,256,6,0,4400000.0,2
1656,15,101,1,0,21,0,8.0,0,256,6,0,4500000.0,0
1657,15,101,1,0,0,14,8.0,2,128,3,0,1600000.0,2
1658,15,101,1,3,0,9,16.0,2,128,3,0,2400000.0,2
1659,15,101,0,9,0,14,64.0,1,1000,3,0,9850000.0,2
1660,15,101,1,0,0,17,8.0,1,120,3,0,2500000.0,0
1661,15,101,1,0,20,9,8.0,2,128,3,0,2000000.0,2
1662,15,101,1,0,0,12,8.0,2,1000,3,0,1600000.0,2
1663,15,101,1,0,0,10,32.0,1,1000,3,0,25900000.0,2
1664,15,101,0,5,21,9,16.0,1,640,2,0,6900000.0,2
1665,15,101,0,0,0,9,8.0,2,512,3,0,13787000.0,2
1666,15,101,1,1,21,14,8.0,1,128,6,0,6000000.0,2
1667,15,101,0,3,21,9,8.0,2,128,6,0,11000000.0,2
1668,15,101,1,0,21,9,8.0,2,128,3,0,1800000.0,2
1669,15,101,1,1,0,9,8.0,1,640,3,0,4600000.0,2
1670,15,101,1,0,0,9,2.0,2,128,3,0,1200000.0,2
1671,15,101,1,0,21,14,8.0,1,128,3,0,5000000.0,2
1672,15,101,1,12,0,9,16.0,1,1000,6,0,14500000.0,2
1673,15,101,0,1,21,9,8.0,2,256,1,0,27000000.0,2
1674,15,101,0,9,0,10,8.0,1,256,3,0,6700000.0,2
1675,15,101,1,1,0,8,2.0,2,250,6,0,550000.0,2
1676,15,101,1,0,0,6,4.0,2,250,6,0,150000.0,2
1677,15,101,1,1,21,9,8.0,2,128,3,0,3000000.0,2
1678,15,101,1,3,0,8,8.0,1,128,3,0,4700000.0,2
1679,15,101,0,9,18,9,16.0,2,500,6,0,17500000.0,2
1680,15,101,1,1,21,9,8.0,1,500,2,0,1800000.0,2
1681,15,101,1,0,0,14,64.0,1,1500,3,0,8000000.0,2
1682,15,101,1,0,21,9,16.0,2,128,6,0,4000000.0,2
1683,15,101,1,1,21,14,8.0,1,128,6,0,3550000.0,2
1684,15,101,1,2,0,12,4.0,2,250,6,0,800000.0,2
1685,15,101,0,9,21,14,32.0,1,128,6,0,6900000.0,2
1686,15,101,1,3,21,9,16.0,0,256,3,0,11200000.0,2
1687,15,101,1,1,0,9,8.0,1,120,6,0,2550000.0,2
1688,15,101,1,12,0,8,8.0,1,256,6,0,6200000.0,2
1689,15,101,1,0,18,12,4.0,2,250,3,0,1300000.0,2
1690,15,101,0,9,0,9,8.0,2,256,6,0,11500000.0,2
1691,15,101,1,3,21,10,16.0,1,120,6,0,7250000.0,2
1692,15,101,1,2,21,9,16.0,1,256,6,0,5800000.0,2
1693,15,101,1,1,0,8,8.0,2,120,3,0,2200000.0,2
1694,15,101,1,0,18,7,4.0,2,250,6,0,1000000.0,2
1695,15,101,1,1,21,9,8.0,2,120,6,0,1850000.0,2
1696,15,101,0,9,0,14,32.0,0,250,3,0,4350000.0,2
1697,15,101,0,0,0,14,32.0,2,500,3,0,11900000.0,2
1698,15,101,1,5,20,9,8.0,2,256,6,0,3700000.0,2
1699,15,101,0,12,20,9,32.0,2,512,3,0,8500000.0,2
1700,15,101,1,0,0,9,8.0,1,128,3,0,3000000.0,2
1701,15,101,0,1,0,9,8.0,1,256,3,0,3980000.0,2
1702,15,101,0,12,0,9,8.0,1,256,6,0,4580000.0,2
1703,15,101,0,9,21,14,64.0,1,512,6,0,11000000.0,2
1704,15,101,1,1,0,14,32.0,1,256,3,0,9300000.0,2
1705,15,101,0,12,21,8,8.0,1,128,6,0,6500000.0,2
1706,15,101,1,0,0,10,16.0,1,500,1,0,25999999.0,2
1707,15,101,1,1,0,9,8.0,2,250,3,0,10000000.0,2
1708,15,101,1,5,0,8,4.0,2,120,3,0,1250000.0,2
1709,15,101,0,1,21,9,8.0,1,256,6,0,5990000.0,2
1710,15,101,1,0,21,9,8.0,1,256,3,0,8900000.0,2
1711,15,101,1,0,0,8,8.0,2,256,3,0,1600000.0,2
1712,15,101,1,0,0,8,8.0,2,128,3,0,3600000.0,2
1713,15,101,1,1,20,8,8.0,2,256,1,0,5390000.0,2
1714,15,101,1,1,21,8,8.0,1,250,3,0,7000000.0,2
1715,15,101,0,1,0,14,32.0,1,256,6,0,4790000.0,2
1716,15,101,0,1,21,14,32.0,1,256,6,0,4590000.0,2
1717,15,101,1,2,0,9,8.0,2,128,3,0,1500000.0,2
1718,15,101,0,1,0,10,32.0,1,500,3,0,23500000.0,2
1719,15,101,0,1,0,10,16.0,2,128,6,0,130000.0,2
1720,15,101,0,1,21,9,16.0,1,256,6,0,6580000.0,2
1721,15,101,1,1,0,9,8.0,2,128,6,0,1100000.0,2
1722,15,101,1,0,21,9,8.0,2,128,3,0,7000000.0,2
1723,15,101,0,0,0,9,16.0,1,250,6,0,7450000.0,2
1724,15,101,1,0,21,14,32.0,1,128,3,0,4800000.0,2
1725,15,101,1,0,21,9,8.0,2,128,3,0,2500000.0,2
1726,15,101,1,0,21,10,32.0,2,512,3,0,11800000.0,2
1727,15,101,1,0,0,9,8.0,2,128,3,0,50000.0,2
1728,15,101,1,0,0,6,4.0,2,250,3,0,800000.0,2
1729,15,101,0,12,21,9,16.0,1,256,6,0,6500000.0,2
1730,15,101,1,0,0,14,64.0,2,1000,3,0,21200000.0,2
1731,15,101,1,1,21,9,8.0,2,128,5,0,4000000.0,2
1732,15,101,0,1,21,14,32.0,0,256,6,0,8000000.0,2
1733,15,101,1,1,0,8,8.0,1,128,3,0,1600000.0,2
1734,15,101,0,12,0,9,16.0,1,250,5,0,14000000.0,2
1735,15,101,0,5,0,13,16.0,1,128,6,0,5500000.0,2
1736,15,101,1,1,0,9,16.0,1,256,3,0,10000000.0,2
1737,15,101,1,9,21,9,8.0,2,250,3,0,4700000.0,2
1738,15,101,1,0,21,10,32.0,1,512,3,0,10990000.0,2
1739,15,101,1,0,16,9,16.0,1,1500,6,0,8888888.0,2
1740,15,101,1,0,21,8,8.0,1,256,3,0,6000000.0,2
1741,15,101,1,1,21,9,16.0,1,500,3,0,12345678.0,2
1742,15,101,1,0,0,4,4.0,2,128,3,0,3000000.0,2
1743,15,101,1,12,21,8,8.0,1,128,6,0,8000000.0,2
1744,15,101,1,12,21,9,8.0,1,256,6,0,8500000.0,2
1745,15,101,1,12,21,9,8.0,1,256,3,0,5500000.0,2
1746,15,101,1,12,21,9,8.0,1,500,3,0,1800000.0,2
1747,15,101,1,0,0,10,16.0,1,250,3,0,5000000.0,2
1748,15,101,1,1,21,14,64.0,1,120,3,0,5500000.0,2
1749,15,101,0,1,0,14,64.0,1,320,6,0,2900000.0,2
1750,15,101,1,0,21,14,8.0,2,120,6,0,6000000.0,2
1751,15,101,0,1,0,14,64.0,0,480,6,0,7000000.0,2
1752,15,101,1,1,0,8,8.0,2,500,6,0,800000.0,2
1753,15,101,0,3,21,8,8.0,2,128,5,0,4200000.0,2
1754,15,101,1,12,0,9,16.0,1,500,6,0,8999000.0,2
1755,15,101,1,0,21,14,16.0,1,128,3,0,5000000.0,2
1756,15,101,1,0,0,8,4.0,2,500,3,0,2000000.0,2
1757,15,101,1,0,21,14,16.0,1,1500,6,0,6200000.0,2
1758,15,101,2,0,21,14,32.0,0,256,3,0,7000000.0,2
1759,15,101,1,0,0,9,8.0,2,128,3,0,850000.0,2
1760,15,101,1,5,21,12,8.0,2,128,3,0,8000000.0,2
1761,15,101,1,0,0,8,8.0,2,500,3,0,1300000.0,2
1762,15,101,1,0,18,8,4.0,2,250,3,0,2000000.0,2
1763,15,101,1,1,21,14,8.0,1,500,6,0,3499000.0,2
1764,15,101,1,9,21,9,32.0,0,256,6,0,8500000.0,2
1765,15,101,1,3,0,9,8.0,2,256,1,0,9500000.0,2
1766,15,101,1,1,21,14,32.0,0,256,3,0,7400000.0,2
1767,15,101,1,0,21,9,4.0,0,1000,2,0,4500000.0,2
1768,15,101,1,0,0,14,8.0,0,512,3,0,6800000.0,2
1769,15,101,1,1,21,14,16.0,0,120,3,0,5900000.0,2
1770,15,101,1,0,20,14,8.0,1,256,3,0,7500000.0,2
1771,15,101,1,1,21,8,8.0,2,256,3,0,7500000.0,2
1772,15,101,1,1,0,9,16.0,1,256,6,0,7400000.0,2
1773,15,101,0,12,21,14,32.0,1,128,6,0,6900000.0,2
1774,15,101,2,0,0,9,8.0,2,128,3,0,300000.0,2
1775,15,101,1,1,20,0,8.0,0,1000,0,0,2500000.0,0
1776,15,101,1,0,21,10,16.0,1,120,6,0,5000000.0,2
1777,15,101,1,0,21,8,4.0,2,500,3,0,600000.0,2
1778,15,101,1,0,21,9,8.0,2,128,3,0,3100000.0,2
1779,15,101,0,0,21,9,8.0,2,256,3,0,2400000.0,2
1780,15,101,0,0,0,14,8.0,2,128,1,0,22000000.0,2
1781,15,101,0,0,0,14,64.0,2,128,1,0,15000000.0,2
1782,15,101,1,0,0,14,64.0,2,128,3,0,7000000.0,2
1783,15,101,1,0,20,8,8.0,2,128,3,0,1100000.0,2
1784,15,101,1,3,0,9,8.0,2,128,1,0,2800000.0,2
1785,15,101,1,9,16,9,2.0,2,128,5,0,6500000.0,2
1786,15,101,1,1,0,8,6.0,1,500,3,0,1300000.0,2
1787,15,101,0,12,0,14,16.0,0,128,6,0,3600000.0,2
1788,15,101,1,1,20,9,8.0,2,120,3,0,2500000.0,2
1789,15,101,1,0,0,8,8.0,2,128,1,0,1500000.0,2
1790,15,101,1,9,0,14,64.0,1,1000,3,0,9000000.0,2
1791,15,101,0,9,16,8,8.0,2,512,6,0,10000000.0,2
1792,15,101,1,0,21,9,8.0,2,128,3,0,7000000.0,2
1793,15,101,0,12,21,9,8.0,1,500,6,0,3800000.0,2
1794,15,101,0,12,21,9,8.0,1,500,6,0,5800000.0,2
1795,15,101,1,0,16,0,8.0,2,1500,6,0,3000000.0,0
1796,15,101,1,3,0,9,8.0,2,256,3,0,800000.0,2
1797,15,101,1,1,20,10,8.0,2,128,3,0,2250000.0,2
1798,15,101,0,0,0,9,8.0,1,128,3,0,5850000.0,2
1799,15,101,1,0,0,9,8.0,2,128,3,0,220000.0,2
1800,15,101,1,3,21,9,16.0,1,128,2,0,3000000.0,2
1801,15,101,1,1,21,14,64.0,0,256,3,0,6300000.0,2
1802,15,101,0,1,21,9,16.0,1,500,6,0,22400000.0,2
1803,15,101,1,1,0,6,4.0,2,128,7,0,500000.0,2
1804,15,101,0,0,21,9,16.0,1,250,6,0,15000000.0,2
1805,15,101,1,0,0,8,16.0,2,128,3,0,700000.0,2
1806,15,101,0,12,21,9,16.0,1,256,3,0,12400000.0,2
1807,15,101,0,9,0,4,16.0,1,256,6,0,12000000.0,2
1808,15,101,0,9,21,4,16.0,1,256,6,0,9000000.0,2
1809,15,101,1,5,21,9,8.0,2,512,6,0,25000000.0,2
1810,15,101,1,1,0,8,16.0,1,256,3,0,5000000.0,2
1811,15,101,0,1,21,9,16.0,2,512,6,0,15950000.0,2
1812,15,101,1,12,0,14,32.0,1,256,3,0,6500000.0,2
1813,15,101,0,1,21,10,16.0,2,256,6,0,7850000.0,2
1814,15,101,2,5,20,9,8.0,2,128,3,0,3650000.0,2
1815,15,101,1,3,20,8,2.0,2,128,0,0,2500000.0,2
1816,15,101,1,1,20,8,16.0,0,256,6,0,4000000.0,2
1817,15,101,1,0,0,10,16.0,1,256,6,0,5700000.0,2
1818,15,101,0,9,0,10,16.0,1,250,6,0,11750000.0,2
1819,15,101,1,0,0,9,16.0,0,256,3,0,6500000.0,2
1820,15,101,1,0,20,9,8.0,2,128,6,0,1000000.0,2
1821,15,101,1,1,21,8,8.0,1,128,3,0,4800000.0,2
1822,15,101,0,1,21,14,32.0,1,256,6,0,7200000.0,2
1823,15,101,2,0,0,14,8.0,2,128,3,0,650000.0,2
1824,15,101,1,0,20,9,8.0,2,128,3,0,2000000.0,2
1825,15,101,2,1,0,9,16.0,1,512,3,0,15990000.0,2
1826,15,101,1,1,20,14,8.0,1,250,3,0,1500000.0,2
1827,15,101,1,0,0,12,2.0,2,128,3,0,150000.0,2
1828,15,101,0,12,21,8,16.0,1,128,6,0,8490000.0,2
1829,15,101,1,1,0,16,16.0,1,500,6,0,8100000.0,0
1830,15,101,1,0,21,14,16.0,1,1000,3,0,5500000.0,2
1831,15,101,0,5,21,9,8.0,2,128,6,0,5700000.0,2
1832,15,101,1,1,0,8,16.0,1,250,6,0,9600000.0,2
1833,15,101,2,0,0,0,16.0,1,256,3,0,4800000.0,0
1834,15,101,1,0,0,9,16.0,1,128,6,0,3800000.0,2
1835,15,101,1,0,0,9,8.0,2,128,3,0,1550000.0,2
1836,15,101,1,3,21,8,16.0,1,250,3,0,6100000.0,2
1837,15,101,1,3,0,9,8.0,1,256,3,0,4900000.0,2
1838,15,101,1,3,20,9,8.0,2,250,6,0,3800000.0,2
1839,15,101,1,3,18,8,4.0,2,128,3,0,1550000.0,2
1840,15,101,0,12,0,12,8.0,2,256,5,0,3950000.0,2
1841,15,101,0,12,0,8,16.0,0,256,6,0,9500000.0,2
1842,15,101,1,0,21,9,16.0,2,256,0,0,12000000.0,2
1843,15,101,1,0,0,9,8.0,2,128,3,0,7700000.0,2
1844,15,101,1,0,0,8,8.0,2,128,3,0,2200000.0,2
1845,15,101,1,1,0,14,16.0,0,120,3,0,4200000.0,2
1846,15,101,1,12,21,9,32.0,1,1500,6,0,14100000.0,2
1847,15,101,1,0,20,8,4.0,2,320,3,0,1800000.0,2
1848,15,101,1,1,21,10,16.0,2,512,3,0,6000000.0,2
1849,15,101,1,0,0,9,16.0,2,256,3,0,5990000.0,2
1850,15,101,1,12,21,10,64.0,1,1500,6,0,30000000.0,2
1851,15,101,1,0,18,5,4.0,2,128,3,0,1100000.0,2
1852,15,101,1,0,0,6,4.0,2,120,3,0,700000.0,2
1853,15,101,0,1,21,9,16.0,1,256,3,0,14300000.0,2
1854,15,101,1,0,0,8,6.0,2,128,3,0,900000.0,2
1855,15,101,1,0,0,10,16.0,1,128,6,0,3500000.0,2
1856,15,101,1,1,0,8,8.0,1,256,6,0,4800000.0,2
1857,15,101,1,1,0,10,8.0,2,120,3,0,2500000.0,2
1858,15,101,1,1,20,8,8.0,2,128,3,0,3900000.0,2
1859,15,101,1,0,0,7,4.0,2,128,3,0,680000.0,2
1860,15,101,1,1,0,14,16.0,0,256,6,0,4999000.0,2
1861,15,101,0,12,0,9,16.0,1,256,6,0,15100000.0,2
1862,15,101,1,2,20,9,8.0,2,128,1,0,3200000.0,2
1863,15,101,1,0,21,9,4.0,2,128,6,0,2500000.0,2
1864,15,101,1,0,21,0,32.0,1,256,3,0,6000000.0,0
1865,15,101,1,5,18,9,8.0,2,128,6,0,2350000.0,2
1866,15,101,0,0,0,9,8.0,1,256,6,0,6000000.0,2
1867,15,101,0,12,21,9,8.0,1,128,6,0,5500000.0,2
1868,15,101,1,1,16,8,8.0,0,120,6,0,3200000.0,2
1869,15,101,1,0,0,9,8.0,1,128,3,0,3400000.0,2
1870,15,101,1,9,0,14,64.0,1,1500,6,0,15000000.0,2
1871,15,101,1,3,21,14,16.0,0,250,6,0,6650000.0,2
1872,15,101,1,1,20,8,4.0,2,128,3,0,2000000.0,2
1873,15,101,1,9,0,14,64.0,1,512,3,0,35500000.0,2
1874,15,101,1,3,21,8,8.0,2,256,2,0,7500000.0,2
1875,15,101,1,1,21,9,8.0,1,256,6,0,4500000.0,2
1876,15,101,1,1,21,9,8.0,1,256,6,0,2300000.0,2
1877,15,101,1,5,21,10,16.0,1,500,6,0,450000.0,2
1878,15,101,1,3,20,0,8.0,0,128,5,0,3900000.0,0
1879,15,101,1,0,0,9,16.0,2,128,1,0,4900000.0,2
1880,15,101,1,3,21,9,16.0,1,480,6,0,8670000.0,2
1881,15,101,0,3,21,9,8.0,2,128,2,0,3500000.0,2
1882,15,101,0,12,21,9,8.0,1,500,6,0,8500000.0,2
1883,15,101,1,12,21,9,8.0,2,500,6,0,1800000.0,2
1884,15,101,1,12,21,9,8.0,1,120,2,0,1800000.0,2
1885,15,101,0,12,21,9,8.0,1,128,6,0,5800000.0,2
1886,15,101,1,3,0,9,8.0,1,120,3,0,3900000.0,2
1887,15,101,1,0,0,8,8.0,2,256,3,0,3290000.0,2
1888,15,101,0,12,21,14,64.0,1,256,6,0,10500000.0,2
1889,15,101,0,9,21,14,32.0,1,500,6,0,10500000.0,2
1890,15,101,1,12,21,9,16.0,1,256,3,0,8300000.0,2
1891,15,101,1,0,0,9,8.0,0,256,3,0,4500000.0,2
1892,15,101,2,0,21,6,4.0,2,250,3,0,7000000.0,2
1893,15,101,0,0,0,9,16.0,1,256,6,0,10500000.0,2
1894,15,101,0,12,21,14,64.0,1,256,6,0,13500000.0,2
1895,15,101,1,1,21,8,16.0,0,512,3,0,10200000.0,2
1896,15,101,0,12,21,9,8.0,1,250,6,0,8500000.0,2
1897,15,101,1,0,21,9,8.0,0,128,3,0,7200000.0,2
1898,15,101,1,0,0,8,8.0,2,250,3,0,750000.0,2
1899,15,101,0,1,0,8,16.0,0,256,6,0,9950000.0,2
1900,15,101,1,0,21,9,16.0,1,250,3,0,5650000.0,2
1901,15,101,0,12,0,9,16.0,1,512,6,0,22690000.0,2
1902,15,101,1,0,0,0,8.0,2,128,3,0,1100000.0,0
1903,15,101,1,3,0,9,8.0,0,256,3,0,6800000.0,2
1904,15,101,1,1,0,14,32.0,1,256,3,0,6500000.0,2
1905,15,101,1,0,18,14,16.0,1,256,3,0,10000000.0,2
1906,15,101,1,1,21,8,16.0,1,250,3,0,2000000.0,2
1907,15,101,1,1,21,14,32.0,0,256,3,0,8000000.0,2
1908,15,101,1,1,20,8,8.0,1,128,3,0,4300000.0,2
1909,15,101,1,0,0,9,8.0,2,128,3,0,200000.0,2
1910,15,101,1,0,0,9,8.0,1,128,3,0,5000000.0,2
1911,15,101,1,12,21,9,16.0,2,512,3,0,6999000.0,2
1912,15,101,1,0,0,9,16.0,2,128,3,0,2400000.0,2
1913,15,101,1,1,0,14,8.0,1,250,3,0,1700000.0,2
1914,15,101,1,0,18,9,8.0,2,250,3,0,700000.0,2
1915,15,101,0,1,21,8,16.0,0,256,6,0,10000000.0,2
1916,15,101,1,9,21,14,32.0,2,256,3,0,7700000.0,2
1917,15,101,1,0,21,9,8.0,1,128,6,0,6500000.0,2
1918,15,101,0,1,0,9,16.0,1,256,3,0,7800000.0,2
1919,15,101,1,12,0,8,16.0,1,256,3,0,8800000.0,2
1920,15,101,0,1,0,10,32.0,1,512,3,0,17000000.0,2
1921,15,101,0,9,0,14,32.0,1,128,6,0,5400000.0,2
1922,15,101,1,12,16,9,4.0,2,256,3,0,15000000.0,2
1923,15,101,1,0,0,9,16.0,2,256,1,0,3850000.0,2
1924,15,101,0,12,21,10,16.0,2,500,3,0,9500000.0,2
1925,15,101,1,5,0,9,8.0,2,120,3,0,1530000.0,2
1926,15,101,0,0,21,9,8.0,1,120,6,0,5650000.0,2
1927,15,101,0,9,0,14,16.0,1,256,3,0,3900000.0,2
1928,15,101,0,9,0,14,32.0,1,128,5,0,3700000.0,2
1929,15,101,1,0,0,10,8.0,1,128,3,0,6300000.0,2
1930,15,101,0,9,21,14,16.0,1,256,3,0,6800000.0,2
1931,15,101,1,1,20,9,8.0,1,128,6,0,1800000.0,2
1932,15,101,1,0,0,9,16.0,2,128,3,0,3500000.0,2
1933,15,101,0,1,0,10,64.0,1,128,3,0,3450000.0,2
1934,15,101,1,0,20,12,8.0,2,500,6,0,1950000.0,2
1935,15,101,0,1,0,8,16.0,1,256,3,0,9700000.0,2
1936,15,101,0,12,21,9,16.0,1,256,1,0,7900000.0,2
1937,15,101,1,0,0,8,4.0,2,128,3,0,800000.0,2
1938,15,101,1,3,20,8,8.0,2,128,3,0,1990000.0,2
1939,15,101,1,1,20,0,8.0,1,128,3,0,1600000.0,0
1940,15,101,0,9,21,8,8.0,2,128,6,0,4490000.0,2
1941,15,101,0,1,21,9,16.0,1,500,6,0,17350000.0,2
1942,15,101,1,1,21,9,8.0,0,256,6,0,8200000.0,2
1943,15,101,1,0,0,10,32.0,1,500,3,0,12500000.0,2
1944,15,101,1,0,21,9,16.0,2,512,6,0,35000000.0,2
1945,15,101,0,12,21,10,16.0,1,500,1,0,12900000.0,2
1946,15,101,1,5,20,9,4.0,1,128,6,0,2200000.0,2
1947,15,101,2,0,20,9,8.0,2,256,3,0,1800000.0,2
1948,15,101,1,2,0,12,4.0,2,128,6,0,1000000.0,2
1949,15,101,1,0,21,9,16.0,2,250,3,0,138888.0,2
1950,15,101,1,3,21,9,16.0,1,256,6,0,13900000.0,2
1951,15,101,1,0,18,9,8.0,1,128,3,0,4600000.0,2
1952,15,101,1,0,0,8,8.0,2,120,3,0,800000.0,2
1953,15,101,1,3,0,9,8.0,2,256,6,0,11000000.0,2
1954,15,101,0,0,21,9,8.0,1,120,3,0,4600000.0,2
1955,15,101,1,1,18,6,4.0,2,128,3,0,1180000.0,2
1956,15,101,2,1,21,14,16.0,0,120,3,0,5900000.0,2
1957,15,101,1,3,20,8,8.0,2,250,3,0,4000000.0,2
1958,15,101,1,1,21,9,8.0,0,128,3,0,3900000.0,2
1959,15,101,1,0,21,8,16.0,1,256,6,0,9600000.0,2
1960,15,101,1,0,20,8,8.0,2,128,6,0,2200000.0,2
1961,15,101,1,1,18,8,8.0,2,128,3,0,2190000.0,2
1962,15,101,1,0,18,9,8.0,1,128,3,0,2300000.0,2
1963,15,101,1,1,21,14,64.0,0,500,6,0,12800000.0,2
1964,15,101,1,12,21,11,32.0,1,1000,6,0,26900000.0,2
1965,15,101,1,1,18,14,16.0,0,500,6,0,6800000.0,2
1966,15,101,0,9,21,14,32.0,1,128,6,0,7800000.0,2
1967,15,101,0,12,0,9,16.0,0,256,6,0,16999999.0,2
1968,15,101,1,1,0,9,16.0,0,128,6,0,7500000.0,2
1969,15,101,0,12,0,9,8.0,0,256,3,0,10800000.0,2
1970,15,101,0,12,21,9,16.0,1,256,3,0,11000000.0,2
1971,15,101,0,12,0,8,8.0,0,256,3,0,9500000.0,2
1972,15,101,1,5,0,9,16.0,0,256,3,0,10999999.0,2
1973,15,101,1,1,21,16,8.0,0,128,3,0,5200000.0,0
1974,15,101,1,1,21,8,8.0,1,128,3,0,7777777.0,2
1975,15,101,1,1,21,9,8.0,0,128,6,0,7500000.0,2
1976,15,101,0,1,0,9,16.0,0,256,6,0,15500000.0,2
1977,15,101,1,3,0,14,16.0,2,250,3,0,7700000.0,2
1978,15,101,1,0,16,9,64.0,2,120,6,0,1000000.0,2
1979,15,101,1,1,0,8,6.0,2,128,3,0,1950000.0,2
1980,15,101,0,9,20,9,8.0,2,128,6,0,5500000.0,2
1981,15,101,0,1,21,14,64.0,0,250,6,0,9200000.0,2
1982,15,101,1,3,21,9,8.0,2,1000,6,0,6500000.0,2
1983,15,101,0,12,0,9,8.0,2,256,1,0,6900000.0,2
1984,15,101,1,3,0,9,8.0,1,128,3,0,2000000.0,2
1985,15,101,1,1,21,9,32.0,2,512,1,0,9999990.0,2
1986,15,101,0,12,21,9,16.0,1,256,3,0,10490000.0,2
1987,15,101,0,12,0,9,16.0,0,256,3,0,8890000.0,2
1988,15,101,1,0,21,9,16.0,1,1000,3,0,7300000.0,2
1989,15,101,1,3,21,9,8.0,2,256,2,0,20500000.0,2
1990,15,101,2,0,0,6,2.0,2,250,3,0,500000.0,2
1991,15,101,1,1,0,10,8.0,1,128,3,0,6300000.0,2
1992,15,101,1,0,20,6,8.0,2,128,3,0,1300000.0,2
1993,15,101,1,1,0,9,16.0,1,256,6,0,9650000.0,2
1994,15,101,0,0,0,8,8.0,1,128,3,0,6300000.0,2
1995,15,101,1,12,0,9,32.0,1,512,3,0,11900000.0,2
1996,15,101,1,0,21,9,16.0,2,250,3,0,10900000.0,2
1997,15,101,1,0,16,8,4.0,2,120,6,0,1600000.0,2
1998,15,101,1,12,21,9,16.0,2,512,1,0,9900000.0,2
1999,15,101,1,3,0,10,32.0,2,250,6,0,6000000.0,2
2000,15,101,1,1,21,8,16.0,1,1500,6,0,8500000.0,2
2001,15,101,1,1,21,9,16.0,2,512,6,0,15000000.0,2
2002,15,101,1,0,20,8,4.0,2,500,6,0,3200000.0,2
2003,15,101,0,12,0,9,6.0,1,120,6,0,3500000.0,2
2004,15,101,1,1,0,14,16.0,0,128,3,0,4700000.0,2
2005,15,101,1,0,0,14,32.0,0,256,3,0,5700000.0,2
2006,15,101,0,12,21,9,16.0,1,256,3,0,12500000.0,2
2007,15,101,1,0,21,8,8.0,0,500,3,0,6700000.0,2
2008,15,101,1,0,21,8,8.0,2,500,3,0,7200000.0,2
2009,15,101,1,0,0,10,8.0,1,128,3,0,2500000.0,2
2010,15,101,1,3,20,8,8.0,2,500,3,0,2600000.0,2
2011,15,101,1,1,20,10,8.0,0,256,3,0,4500000.0,2
2012,15,101,1,0,21,8,8.0,1,256,3,0,6500000.0,2
2013,15,101,1,0,0,8,8.0,2,256,3,0,2350000.0,2
2014,15,101,1,0,0,14,64.0,1,512,3,0,23500000.0,2
2015,15,101,2,0,0,9,8.0,2,128,3,0,5500000.0,2
2016,15,101,0,3,20,9,8.0,2,128,6,0,3200000.0,2
2017,15,101,0,0,0,9,8.0,2,1000,1,0,5000000.0,2
2018,15,101,0,0,0,14,32.0,2,256,7,0,7200000.0,2
2019,15,101,0,5,21,19,16.0,1,320,1,0,90000000.0,0
2020,15,101,1,1,0,9,8.0,2,128,6,0,2300000.0,2
2021,15,101,1,0,21,8,16.0,1,128,6,0,7100000.0,2
2022,15,101,0,12,21,9,64.0,2,1500,6,0,3000000.0,2
2023,15,101,0,1,21,8,8.0,1,256,6,0,5999999.0,2
2024,15,101,1,0,21,8,16.0,0,500,3,0,5800000.0,2
2025,15,101,1,12,21,10,64.0,1,500,3,0,35000000.0,2
2026,15,101,1,1,21,9,16.0,1,120,3,0,8800000.0,2
2027,15,101,0,1,21,9,16.0,1,500,6,0,15750000.0,2
2028,15,101,0,12,21,9,16.0,1,256,3,0,8250000.0,2
2029,15,101,0,0,0,14,64.0,0,1500,1,0,13000000.0,2
2030,15,101,1,3,20,5,8.0,2,120,3,0,3000000.0,2
2031,15,101,1,3,21,9,8.0,1,256,6,0,11000000.0,2
2032,15,101,1,0,0,9,8.0,2,128,3,0,9500000.0,2
2033,15,101,1,0,0,8,16.0,0,1500,3,0,2500000.0,2
2034,15,101,1,0,0,9,16.0,1,500,6,0,3500000.0,2
2035,15,101,1,3,0,9,16.0,1,128,6,0,4290000.0,2
2036,15,101,1,5,21,8,16.0,1,256,3,0,11000000.0,2
2037,15,101,1,0,0,8,4.0,2,250,3,0,499000.0,2
2038,15,101,1,3,21,14,32.0,0,256,6,0,7650000.0,2
2039,15,101,1,1,21,10,8.0,1,256,6,0,6900000.0,2
2040,15,101,0,0,21,8,8.0,1,256,6,0,5500000.0,2
2041,15,101,1,0,0,9,8.0,1,120,3,0,3650000.0,2
